0.2 8.71035337e-03 6.41996791e-04
0.4 2.85052651e-02 1.27851481e-03
0.6 6.81189327e-02 1.42516794e-03
0.8 1.20138395e-01 2.72902849e-03
1.0 2.04982712e-01 4.52965242e-03
1.1 2.54177005e-01 1.30646177e-02
1.2 2.92977446e-01 1.51082872e-02
1.3 3.75406314e-01 1.51247323e-02
1.4 5.36456314e-01 1.23506423e-02
1.5 7.03309307e-01 4.39259721e-02
1.6 8.35255381e-01 9.08431292e-02
1.7 1.06551226e+00 9.12747498e-02
1.8 9.52009711e-01 4.76316052e-02
1.9 8.13154980e-01 4.37316550e-02
2.0 8.13774354e-01 4.37229526e-02
2.1 6.59870765e-01 6.50889232e-02
2.2 5.43628754e-01 7.66069346e-02
2.3 3.41775370e-01 2.09370171e-02
2.4 3.26021386e-01 8.31204233e-02
2.5 2.85301465e-01 5.87520598e-02
2.6 2.07366022e-01 3.78357509e-02
2.7 1.62673614e-01 5.15299353e-02
2.8 2.18547673e-01 6.68748624e-02
2.9 1.51266602e-01 3.50657726e-02
3.0 4.18786516e-02 6.53565647e-02
3.5 1.79513928e-02 3.86117710e-02
4.0 1.09261924e-01 7.89060265e-02
